Time,X(CH1),
Second,Volt,
-1.0061071e-02,4.60000e-01,
-1.0059072e-02,4.40000e-01,
-1.0057072e-02,4.60000e-01,
-1.0055073e-02,4.60000e-01,
-1.0053073e-02,4.60000e-01,
-1.0051074e-02,4.40000e-01,
-1.0049074e-02,4.40000e-01,
-1.0047074e-02,4.40000e-01,
-1.0045075e-02,4.60000e-01,
-1.0043075e-02,4.40000e-01,
-1.0041076e-02,4.60000e-01,
-1.0039076e-02,4.60000e-01,
-1.0037077e-02,4.40000e-01,
-1.0035077e-02,4.40000e-01,
-1.0033078e-02,4.40000e-01,
-1.0031078e-02,4.40000e-01,
-1.0029078e-02,4.60000e-01,
-1.0027079e-02,4.60000e-01,
-1.0025079e-02,4.60000e-01,
-1.0023080e-02,4.40000e-01,
-1.0021080e-02,4.40000e-01,
-1.0019081e-02,4.40000e-01,
-1.0017081e-02,4.60000e-01,
-1.0015082e-02,4.40000e-01,
-1.0013082e-02,4.40000e-01,
-1.0011083e-02,4.60000e-01,
-1.0009083e-02,4.40000e-01,
-1.0007083e-02,4.40000e-01,
-1.0005084e-02,4.40000e-01,
-1.0003084e-02,4.40000e-01,
-1.0001085e-02,4.60000e-01,
-9.9990852e-03,4.40000e-01,
-9.9970857e-03,4.60000e-01,
-9.9950861e-03,4.40000e-01,
-9.9930866e-03,4.60000e-01,
-9.9910870e-03,4.60000e-01,
-9.9890875e-03,4.40000e-01,
-9.9870879e-03,4.40000e-01,
-9.9850884e-03,4.40000e-01,
-9.9830888e-03,4.40000e-01,
-9.9810893e-03,4.40000e-01,
-9.9790897e-03,4.20000e-01,
-9.9770902e-03,4.40000e-01,
-9.9750906e-03,4.40000e-01,
-9.9730911e-03,4.40000e-01,
-9.9710915e-03,4.40000e-01,
-9.9690920e-03,4.40000e-01,
-9.9670924e-03,4.60000e-01,
-9.9650929e-03,4.40000e-01,
-9.9630933e-03,4.60000e-01,
-9.9610938e-03,4.40000e-01,
-9.9590942e-03,4.40000e-01,
-9.9570947e-03,4.60000e-01,
-9.9550951e-03,4.60000e-01,
-9.9530956e-03,4.40000e-01,
-9.9510960e-03,4.60000e-01,
-9.9490965e-03,4.40000e-01,
-9.9470969e-03,4.40000e-01,
-9.9450974e-03,4.60000e-01,
-9.9430978e-03,4.40000e-01,
-9.9410983e-03,4.60000e-01,
-9.9390987e-03,4.60000e-01,
-9.9370992e-03,4.40000e-01,
-9.9350996e-03,4.60000e-01,
-9.9331001e-03,4.40000e-01,
-9.9311005e-03,4.40000e-01,
-9.9291010e-03,4.40000e-01,
-9.9271014e-03,4.60000e-01,
-9.9251019e-03,4.40000e-01,
-9.9231023e-03,4.60000e-01,
-9.9211028e-03,4.60000e-01,
-9.9191032e-03,4.40000e-01,
-9.9171037e-03,4.40000e-01,
-9.9151041e-03,4.60000e-01,
-9.9131046e-03,4.40000e-01,
-9.9111050e-03,4.60000e-01,
-9.9091055e-03,4.60000e-01,
-9.9071059e-03,4.40000e-01,
-9.9051064e-03,4.40000e-01,
-9.9031068e-03,4.60000e-01,
-9.9011073e-03,4.40000e-01,
-9.8991077e-03,4.60000e-01,
-9.8971082e-03,4.40000e-01,
-9.8951086e-03,4.40000e-01,
-9.8931091e-03,4.40000e-01,
-9.8911095e-03,4.40000e-01,
-9.8891100e-03,4.60000e-01,
-9.8871104e-03,4.40000e-01,
-9.8851109e-03,4.40000e-01,
-9.8831113e-03,4.60000e-01,
-9.8811118e-03,4.40000e-01,
-9.8791122e-03,4.40000e-01,
-9.8771127e-03,4.40000e-01,
-9.8751131e-03,4.60000e-01,
-9.8731136e-03,4.40000e-01,
-9.8711140e-03,4.60000e-01,
-9.8691145e-03,4.40000e-01,
-9.8671149e-03,4.40000e-01,
-9.8651154e-03,4.40000e-01,
-9.8631158e-03,4.40000e-01,
-9.8611163e-03,4.40000e-01,
-9.8591167e-03,4.40000e-01,
-9.8571172e-03,4.40000e-01,
-9.8551176e-03,4.40000e-01,
-9.8531181e-03,4.40000e-01,
-9.8511185e-03,4.40000e-01,
-9.8491190e-03,4.40000e-01,
-9.8471195e-03,4.60000e-01,
-9.8451199e-03,4.40000e-01,
-9.8431204e-03,4.60000e-01,
-9.8411208e-03,4.40000e-01,
-9.8391213e-03,4.40000e-01,
-9.8371217e-03,4.40000e-01,
-9.8351222e-03,4.40000e-01,
-9.8331226e-03,4.40000e-01,
-9.8311231e-03,4.40000e-01,
-9.8291235e-03,4.40000e-01,
-9.8271240e-03,4.40000e-01,
-9.8251244e-03,4.40000e-01,
-9.8231249e-03,4.40000e-01,
-9.8211253e-03,4.40000e-01,
-9.8191258e-03,4.40000e-01,
-9.8171262e-03,4.60000e-01,
-9.8151267e-03,4.40000e-01,
-9.8131271e-03,4.60000e-01,
-9.8111276e-03,4.40000e-01,
-9.8091280e-03,4.40000e-01,
-9.8071285e-03,4.60000e-01,
-9.8051289e-03,4.40000e-01,
-9.8031294e-03,4.60000e-01,
-9.8011298e-03,4.60000e-01,
-9.7991303e-03,4.40000e-01,
-9.7971307e-03,4.40000e-01,
-9.7951312e-03,4.40000e-01,
-9.7931316e-03,4.60000e-01,
-9.7911321e-03,4.60000e-01,
-9.7891325e-03,4.40000e-01,
-9.7871330e-03,4.60000e-01,
-9.7851334e-03,4.40000e-01,
-9.7831339e-03,4.40000e-01,
-9.7811343e-03,4.60000e-01,
-9.7791348e-03,4.60000e-01,
-9.7771352e-03,4.40000e-01,
-9.7751357e-03,4.60000e-01,
-9.7731361e-03,4.60000e-01,
-9.7711366e-03,4.60000e-01,
-9.7691370e-03,4.40000e-01,
-9.7671375e-03,4.60000e-01,
-9.7651379e-03,4.40000e-01,
-9.7631384e-03,4.20000e-01,
-9.7611388e-03,4.40000e-01,
-9.7591393e-03,4.60000e-01,
-9.7571397e-03,4.60000e-01,
-9.7551402e-03,4.40000e-01,
-9.7531406e-03,4.40000e-01,
-9.7511411e-03,4.40000e-01,
-9.7491415e-03,4.40000e-01,
-9.7471420e-03,4.40000e-01,
-9.7451424e-03,4.40000e-01,
-9.7431429e-03,4.40000e-01,
-9.7411433e-03,4.60000e-01,
-9.7391438e-03,4.60000e-01,
-9.7371442e-03,4.40000e-01,
-9.7351447e-03,4.60000e-01,
-9.7331451e-03,4.60000e-01,
-9.7311456e-03,4.60000e-01,
-9.7291460e-03,4.40000e-01,
-9.7271465e-03,4.60000e-01,
-9.7251469e-03,4.60000e-01,
-9.7231474e-03,4.40000e-01,
-9.7211478e-03,4.60000e-01,
-9.7191483e-03,4.40000e-01,
-9.7171487e-03,4.60000e-01,
-9.7151492e-03,4.40000e-01,
-9.7131496e-03,4.40000e-01,
-9.7111501e-03,4.40000e-01,
-9.7091505e-03,4.40000e-01,
-9.7071510e-03,4.40000e-01,
-9.7051514e-03,4.40000e-01,
-9.7031519e-03,4.40000e-01,
-9.7011523e-03,4.40000e-01,
-9.6991528e-03,4.40000e-01,
-9.6971532e-03,4.40000e-01,
-9.6951537e-03,4.60000e-01,
-9.6931541e-03,4.40000e-01,
-9.6911546e-03,4.40000e-01,
-9.6891550e-03,4.40000e-01,
-9.6871555e-03,4.40000e-01,
-9.6851559e-03,4.40000e-01,
-9.6831564e-03,4.60000e-01,
-9.6811568e-03,4.40000e-01,
-9.6791573e-03,4.40000e-01,
-9.6771577e-03,4.40000e-01,
-9.6751582e-03,4.40000e-01,
-9.6731586e-03,4.40000e-01,
-9.6711591e-03,4.40000e-01,
-9.6691595e-03,4.40000e-01,
-9.6671600e-03,4.40000e-01,
-9.6651604e-03,4.60000e-01,
-9.6631609e-03,4.40000e-01,
-9.6611613e-03,4.40000e-01,
-9.6591618e-03,4.40000e-01,
-9.6571622e-03,4.40000e-01,
-9.6551627e-03,4.40000e-01,
-9.6531631e-03,4.40000e-01,
-9.6511636e-03,4.40000e-01,
-9.6491640e-03,4.40000e-01,
-9.6471645e-03,4.20000e-01,
-9.6451649e-03,4.40000e-01,
-9.6431654e-03,4.40000e-01,
-9.6411658e-03,4.40000e-01,
-9.6391663e-03,4.60000e-01,
-9.6371667e-03,4.60000e-01,
-9.6351672e-03,4.60000e-01,
-9.6331676e-03,4.40000e-01,
-9.6311681e-03,4.60000e-01,
-9.6291685e-03,4.40000e-01,
-9.6271690e-03,4.60000e-01,
-9.6251694e-03,4.40000e-01,
-9.6231699e-03,4.40000e-01,
-9.6211703e-03,4.60000e-01,
-9.6191708e-03,4.40000e-01,
-9.6171713e-03,4.40000e-01,
-9.6151717e-03,4.40000e-01,
-9.6131722e-03,4.60000e-01,
-9.6111726e-03,4.40000e-01,
-9.6091731e-03,4.60000e-01,
-9.6071735e-03,4.60000e-01,
-9.6051740e-03,4.60000e-01,
-9.6031744e-03,4.40000e-01,
-9.6011749e-03,4.40000e-01,
-9.5991753e-03,4.20000e-01,
-9.5971758e-03,4.60000e-01,
-9.5951762e-03,4.40000e-01,
-9.5931767e-03,4.40000e-01,
-9.5911771e-03,4.40000e-01,
-9.5891776e-03,4.40000e-01,
-9.5871780e-03,4.40000e-01,
-9.5851785e-03,4.40000e-01,
-9.5831789e-03,4.60000e-01,
-9.5811794e-03,4.60000e-01,
-9.5791798e-03,4.60000e-01,
-9.5771803e-03,4.40000e-01,
-9.5751807e-03,4.40000e-01,
-9.5731812e-03,4.60000e-01,
-9.5711816e-03,4.40000e-01,
-9.5691821e-03,4.40000e-01,
-9.5671825e-03,4.40000e-01,
-9.5651830e-03,4.60000e-01,
-9.5631834e-03,4.40000e-01,
-9.5611839e-03,4.40000e-01,
-9.5591843e-03,4.40000e-01,
-9.5571848e-03,4.40000e-01,
-9.5551852e-03,4.60000e-01,
-9.5531857e-03,4.40000e-01,
-9.5511861e-03,4.60000e-01,
-9.5491866e-03,4.60000e-01,
-9.5471870e-03,4.60000e-01,
-9.5451875e-03,4.40000e-01,
-9.5431879e-03,4.60000e-01,
-9.5411884e-03,4.60000e-01,
-9.5391888e-03,4.40000e-01,
-9.5371893e-03,4.40000e-01,
-9.5351897e-03,4.40000e-01,
-9.5331902e-03,4.20000e-01,
-9.5311906e-03,4.60000e-01,
-9.5291911e-03,4.60000e-01,
-9.5271915e-03,4.40000e-01,
-9.5251920e-03,4.40000e-01,
-9.5231924e-03,4.40000e-01,
-9.5211929e-03,4.40000e-01,
-9.5191933e-03,4.40000e-01,
-9.5171938e-03,4.40000e-01,
-9.5151942e-03,4.40000e-01,
-9.5131947e-03,4.60000e-01,
-9.5111951e-03,4.40000e-01,
-9.5091956e-03,4.60000e-01,
-9.5071960e-03,4.60000e-01,
-9.5051965e-03,4.40000e-01,
-9.5031969e-03,4.40000e-01,
-9.5011974e-03,4.60000e-01,
-9.4991978e-03,4.60000e-01,
-9.4971983e-03,4.60000e-01,
-9.4951987e-03,4.40000e-01,
-9.4931992e-03,4.40000e-01,
-9.4911996e-03,4.40000e-01,
-9.4892001e-03,4.40000e-01,
-9.4872005e-03,4.40000e-01,
-9.4852010e-03,4.40000e-01,
-9.4832014e-03,4.40000e-01,
-9.4812019e-03,4.40000e-01,
-9.4792023e-03,4.60000e-01,
-9.4772028e-03,4.40000e-01,
-9.4752032e-03,4.40000e-01,
-9.4732037e-03,4.40000e-01,
-9.4712041e-03,4.60000e-01,
-9.4692046e-03,4.40000e-01,
-9.4672050e-03,4.40000e-01,
-9.4652055e-03,4.40000e-01,
-9.4632059e-03,4.40000e-01,
-9.4612064e-03,4.40000e-01,
-9.4592068e-03,4.40000e-01,
-9.4572073e-03,4.40000e-01,
-9.4552077e-03,4.40000e-01,
-9.4532082e-03,4.40000e-01,
-9.4512086e-03,4.60000e-01,
-9.4492091e-03,4.40000e-01,
-9.4472095e-03,4.60000e-01,
-9.4452100e-03,4.40000e-01,
-9.4432104e-03,4.40000e-01,
-9.4412109e-03,4.40000e-01,
-9.4392113e-03,4.40000e-01,
-9.4372118e-03,4.40000e-01,
-9.4352122e-03,4.40000e-01,
-9.4332127e-03,4.40000e-01,
-9.4312131e-03,4.40000e-01,
-9.4292136e-03,4.60000e-01,
-9.4272140e-03,4.40000e-01,
-9.4252145e-03,4.60000e-01,
-9.4232149e-03,4.60000e-01,
-9.4212154e-03,4.60000e-01,
-9.4192158e-03,4.40000e-01,
-9.4172163e-03,4.40000e-01,
-9.4152167e-03,4.40000e-01,
-9.4132172e-03,4.40000e-01,
-9.4112176e-03,4.40000e-01,
-9.4092181e-03,4.20000e-01,
-9.4072185e-03,4.40000e-01,
-9.4052190e-03,4.40000e-01,
-9.4032194e-03,4.60000e-01,
-9.4012199e-03,4.40000e-01,
-9.3992203e-03,4.40000e-01,
-9.3972208e-03,4.40000e-01,
-9.3952212e-03,4.60000e-01,
-9.3932217e-03,4.40000e-01,
-9.3912221e-03,4.40000e-01,
-9.3892226e-03,4.40000e-01,
-9.3872230e-03,4.40000e-01,
-9.3852235e-03,4.60000e-01,
-9.3832240e-03,4.40000e-01,
-9.3812244e-03,4.40000e-01,
-9.3792249e-03,4.60000e-01,
-9.3772253e-03,4.40000e-01,
-9.3752258e-03,4.40000e-01,
-9.3732262e-03,4.40000e-01,
-9.3712267e-03,4.40000e-01,
-9.3692271e-03,4.40000e-01,
-9.3672276e-03,4.60000e-01,
-9.3652280e-03,4.60000e-01,
-9.3632285e-03,4.60000e-01,
-9.3612289e-03,4.40000e-01,
-9.3592294e-03,4.40000e-01,
-9.3572298e-03,4.40000e-01,
-9.3552303e-03,4.40000e-01,
-9.3532307e-03,4.40000e-01,
-9.3512312e-03,4.40000e-01,
-9.3492316e-03,4.40000e-01,
-9.3472321e-03,4.60000e-01,
-9.3452325e-03,4.40000e-01,
-9.3432330e-03,4.40000e-01,
-9.3412334e-03,4.40000e-01,
-9.3392339e-03,4.40000e-01,
-9.3372343e-03,4.40000e-01,
-9.3352348e-03,4.60000e-01,
-9.3332352e-03,4.40000e-01,
-9.3312357e-03,4.40000e-01,
-9.3292361e-03,4.40000e-01,
-9.3272366e-03,4.40000e-01,
-9.3252370e-03,4.40000e-01,
-9.3232375e-03,4.40000e-01,
-9.3212379e-03,4.40000e-01,
-9.3192384e-03,4.40000e-01,
-9.3172388e-03,4.60000e-01,
-9.3152393e-03,4.40000e-01,
-9.3132397e-03,4.60000e-01,
-9.3112402e-03,4.60000e-01,
-9.3092406e-03,4.40000e-01,
-9.3072411e-03,4.60000e-01,
-9.3052415e-03,4.40000e-01,
-9.3032420e-03,4.60000e-01,
-9.3012424e-03,4.40000e-01,
-9.2992429e-03,4.40000e-01,
-9.2972433e-03,4.60000e-01,
-9.2952438e-03,4.60000e-01,
-9.2932442e-03,4.40000e-01,
-9.2912447e-03,4.40000e-01,
-9.2892451e-03,4.60000e-01,
-9.2872456e-03,4.60000e-01,
-9.2852460e-03,4.40000e-01,
-9.2832465e-03,4.60000e-01,
-9.2812469e-03,4.40000e-01,
-9.2792474e-03,4.40000e-01,
-9.2772478e-03,4.40000e-01,
-9.2752483e-03,4.60000e-01,
-9.2732487e-03,4.20000e-01,
-9.2712492e-03,4.40000e-01,
-9.2692496e-03,4.40000e-01,
-9.2672501e-03,4.60000e-01,
-9.2652505e-03,4.40000e-01,
-9.2632510e-03,4.60000e-01,
-9.2612514e-03,4.40000e-01,
-9.2592519e-03,4.40000e-01,
-9.2572523e-03,4.40000e-01,
-9.2552528e-03,4.40000e-01,
-9.2532532e-03,4.60000e-01,
-9.2512537e-03,4.20000e-01,
-9.2492541e-03,4.40000e-01,
-9.2472546e-03,4.40000e-01,
-9.2452550e-03,4.40000e-01,
-9.2432555e-03,4.40000e-01,
-9.2412559e-03,4.40000e-01,
-9.2392564e-03,4.60000e-01,
-9.2372568e-03,4.40000e-01,
-9.2352573e-03,4.40000e-01,
-9.2332577e-03,4.40000e-01,
-9.2312582e-03,4.60000e-01,
-9.2292586e-03,4.40000e-01,
-9.2272591e-03,4.40000e-01,
-9.2252595e-03,4.60000e-01,
-9.2232600e-03,4.60000e-01,
-9.2212604e-03,4.60000e-01,
-9.2192609e-03,4.60000e-01,
-9.2172613e-03,4.60000e-01,
-9.2152618e-03,4.20000e-01,
-9.2132622e-03,4.40000e-01,
-9.2112627e-03,4.40000e-01,
-9.2092631e-03,4.60000e-01,
-9.2072636e-03,4.40000e-01,
-9.2052640e-03,4.40000e-01,
-9.2032645e-03,4.40000e-01,
-9.2012649e-03,4.40000e-01,
-9.1992654e-03,4.40000e-01,
-9.1972658e-03,4.40000e-01,
-9.1952663e-03,4.40000e-01,
-9.1932667e-03,4.40000e-01,
-9.1912672e-03,4.40000e-01,
-9.1892676e-03,4.40000e-01,
-9.1872681e-03,4.40000e-01,
-9.1852685e-03,4.40000e-01,
-9.1832690e-03,4.60000e-01,
-9.1812694e-03,4.40000e-01,
-9.1792699e-03,4.40000e-01,
-9.1772703e-03,4.40000e-01,
-9.1752708e-03,4.60000e-01,
-9.1732712e-03,4.40000e-01,
-9.1712717e-03,4.20000e-01,
-9.1692721e-03,4.40000e-01,
-9.1672726e-03,4.60000e-01,
-9.1652730e-03,4.40000e-01,
-9.1632735e-03,4.20000e-01,
-9.1612739e-03,4.60000e-01,
-9.1592744e-03,4.60000e-01,
-9.1572748e-03,4.40000e-01,
-9.1552753e-03,4.40000e-01,
-9.1532758e-03,4.40000e-01,
-9.1512762e-03,4.40000e-01,
-9.1492767e-03,4.60000e-01,
-9.1472771e-03,4.40000e-01,
-9.1452776e-03,4.40000e-01,
-9.1432780e-03,4.40000e-01,
-9.1412785e-03,4.40000e-01,
-9.1392789e-03,4.40000e-01,
-9.1372794e-03,4.40000e-01,
-9.1352798e-03,4.40000e-01,
-9.1332803e-03,4.40000e-01,
-9.1312807e-03,4.60000e-01,
-9.1292812e-03,4.40000e-01,
-9.1272816e-03,4.40000e-01,
-9.1252821e-03,4.40000e-01,
-9.1232825e-03,4.60000e-01,
-9.1212830e-03,4.60000e-01,
-9.1192834e-03,4.40000e-01,
-9.1172839e-03,4.60000e-01,
-9.1152843e-03,4.40000e-01,
-9.1132848e-03,4.60000e-01,
-9.1112852e-03,4.40000e-01,
-9.1092857e-03,4.40000e-01,
-9.1072861e-03,4.40000e-01,
-9.1052866e-03,4.40000e-01,
-9.1032870e-03,4.60000e-01,
-9.1012875e-03,4.40000e-01,
-9.0992879e-03,4.40000e-01,
-9.0972884e-03,4.40000e-01,
-9.0952888e-03,4.40000e-01,
-9.0932893e-03,4.40000e-01,
-9.0912897e-03,4.60000e-01,
-9.0892902e-03,4.40000e-01,
-9.0872906e-03,4.40000e-01,
-9.0852911e-03,4.40000e-01,
-9.0832915e-03,4.60000e-01,
-9.0812920e-03,4.40000e-01,
-9.0792924e-03,4.60000e-01,
-9.0772929e-03,4.40000e-01,
-9.0752933e-03,4.60000e-01,
-9.0732938e-03,4.40000e-01,
-9.0712942e-03,4.60000e-01,
-9.0692947e-03,4.40000e-01,
-9.0672951e-03,4.60000e-01,
-9.0652956e-03,4.60000e-01,
-9.0632960e-03,4.60000e-01,
-9.0612965e-03,4.40000e-01,
-9.0592969e-03,4.40000e-01,
-9.0572974e-03,4.40000e-01,
-9.0552978e-03,4.40000e-01,
-9.0532983e-03,4.40000e-01,
-9.0512987e-03,4.40000e-01,
-9.0492992e-03,4.40000e-01,
-9.0472996e-03,4.60000e-01,
-9.0453001e-03,4.60000e-01,
-9.0433005e-03,4.60000e-01,
-9.0413010e-03,4.40000e-01,
-9.0393014e-03,4.40000e-01,
-9.0373019e-03,4.60000e-01,
-9.0353023e-03,4.40000e-01,
-9.0333028e-03,4.40000e-01,
-9.0313032e-03,4.60000e-01,
-9.0293037e-03,4.40000e-01,
-9.0273041e-03,4.40000e-01,
-9.0253046e-03,4.40000e-01,
-9.0233050e-03,4.40000e-01,
-9.0213055e-03,4.40000e-01,
-9.0193059e-03,4.40000e-01,
-9.0173064e-03,4.60000e-01,
-9.0153068e-03,4.40000e-01,
-9.0133073e-03,4.20000e-01,
-9.0113077e-03,4.40000e-01,
-9.0093082e-03,4.60000e-01,
-9.0073086e-03,4.40000e-01,
-9.0053091e-03,4.60000e-01,
-9.0033095e-03,4.60000e-01,
-9.0013100e-03,4.40000e-01,
-8.9993104e-03,4.60000e-01,
-8.9973109e-03,4.40000e-01,
-8.9953113e-03,4.40000e-01,
-8.9933118e-03,4.40000e-01,
-8.9913122e-03,4.40000e-01,
-8.9893127e-03,4.40000e-01,
-8.9873131e-03,4.60000e-01,
-8.9853136e-03,4.40000e-01,
-8.9833140e-03,4.60000e-01,
-8.9813145e-03,4.60000e-01,
-8.9793149e-03,4.60000e-01,
-8.9773154e-03,4.40000e-01,
-8.9753158e-03,4.40000e-01,
-8.9733163e-03,4.40000e-01,
-8.9713167e-03,4.40000e-01,
-8.9693172e-03,4.60000e-01,
-8.9673176e-03,4.60000e-01,
-8.9653181e-03,4.40000e-01,
-8.9633185e-03,4.40000e-01,
-8.9613190e-03,4.40000e-01,
-8.9593194e-03,4.40000e-01,
-8.9573199e-03,4.60000e-01,
-8.9553203e-03,4.60000e-01,
-8.9533208e-03,4.40000e-01,
-8.9513212e-03,4.20000e-01,
-8.9493217e-03,4.40000e-01,
-8.9473221e-03,4.60000e-01,
-8.9453226e-03,4.60000e-01,
-8.9433230e-03,4.40000e-01,
-8.9413235e-03,4.40000e-01,
-8.9393239e-03,4.40000e-01,
-8.9373244e-03,4.40000e-01,
-8.9353248e-03,4.40000e-01,
-8.9333253e-03,4.40000e-01,
-8.9313257e-03,4.40000e-01,
-8.9293262e-03,4.40000e-01,
-8.9273266e-03,4.40000e-01,
-8.9253271e-03,4.60000e-01,
-8.9233276e-03,4.40000e-01,
-8.9213280e-03,4.40000e-01,
-8.9193285e-03,4.60000e-01,
-8.9173289e-03,4.60000e-01,
-8.9153294e-03,4.60000e-01,
-8.9133298e-03,4.40000e-01,
-8.9113303e-03,4.60000e-01,
-8.9093307e-03,4.60000e-01,
-8.9073312e-03,4.40000e-01,
-8.9053316e-03,4.40000e-01,
-8.9033321e-03,4.40000e-01,
-8.9013325e-03,4.40000e-01,
-8.8993330e-03,4.60000e-01,
-8.8973334e-03,4.40000e-01,
-8.8953339e-03,4.40000e-01,
-8.8933343e-03,4.40000e-01,
-8.8913348e-03,4.40000e-01,
-8.8893352e-03,4.40000e-01,
-8.8873357e-03,4.40000e-01,
-8.8853361e-03,4.40000e-01,
-8.8833366e-03,4.40000e-01,
-8.8813370e-03,4.40000e-01,
-8.8793375e-03,4.40000e-01,
-8.8773379e-03,4.60000e-01,
-8.8753384e-03,4.40000e-01,
-8.8733388e-03,4.60000e-01,
-8.8713393e-03,4.40000e-01,
-8.8693397e-03,4.40000e-01,
-8.8673402e-03,4.40000e-01,
-8.8653406e-03,4.40000e-01,
-8.8633411e-03,4.40000e-01,
-8.8613415e-03,4.40000e-01,
-8.8593420e-03,4.60000e-01,
-8.8573424e-03,4.40000e-01,
-8.8553429e-03,4.40000e-01,
-8.8533433e-03,4.40000e-01,
-8.8513438e-03,4.60000e-01,
-8.8493442e-03,4.60000e-01,
-8.8473447e-03,4.40000e-01,
-8.8453451e-03,4.40000e-01,
-8.8433456e-03,4.40000e-01,
-8.8413460e-03,4.20000e-01,
-8.8393465e-03,4.60000e-01,
-8.8373469e-03,4.40000e-01,
-8.8353474e-03,4.40000e-01,
-8.8333478e-03,4.60000e-01,
-8.8313483e-03,4.40000e-01,
-8.8293487e-03,4.60000e-01,
-8.8273492e-03,4.60000e-01,
-8.8253496e-03,4.40000e-01,
-8.8233501e-03,4.40000e-01,
-8.8213505e-03,4.40000e-01,
-8.8193510e-03,4.60000e-01,
-8.8173514e-03,4.40000e-01,
-8.8153519e-03,4.60000e-01,
-8.8133523e-03,4.40000e-01,
-8.8113528e-03,4.60000e-01,
-8.8093532e-03,4.40000e-01,
-8.8073537e-03,4.40000e-01,
-8.8053541e-03,4.60000e-01,
-8.8033546e-03,4.60000e-01,
-8.8013550e-03,4.40000e-01,
-8.7993555e-03,4.40000e-01,
-8.7973559e-03,4.40000e-01,
-8.7953564e-03,4.40000e-01,
-8.7933568e-03,4.60000e-01,
-8.7913573e-03,4.40000e-01,
-8.7893577e-03,4.40000e-01,
-8.7873582e-03,4.40000e-01,
-8.7853586e-03,4.20000e-01,
-8.7833591e-03,4.40000e-01,
-8.7813595e-03,4.40000e-01,
-8.7793600e-03,4.40000e-01,
-8.7773604e-03,4.40000e-01,
-8.7753609e-03,4.40000e-01,
-8.7733613e-03,4.40000e-01,
-8.7713618e-03,4.60000e-01,
-8.7693622e-03,4.40000e-01,
-8.7673627e-03,4.40000e-01,
-8.7653631e-03,4.60000e-01,
-8.7633636e-03,4.40000e-01,
-8.7613640e-03,4.60000e-01,
-8.7593645e-03,4.60000e-01,
-8.7573649e-03,4.40000e-01,
-8.7553654e-03,4.40000e-01,
-8.7533658e-03,4.60000e-01,
-8.7513663e-03,4.60000e-01,
-8.7493667e-03,4.60000e-01,
-8.7473672e-03,4.40000e-01,
-8.7453676e-03,4.60000e-01,
-8.7433681e-03,4.40000e-01,
-8.7413685e-03,4.40000e-01,
-8.7393690e-03,4.40000e-01,
-8.7373694e-03,4.60000e-01,
-8.7353699e-03,4.40000e-01,
-8.7333703e-03,4.60000e-01,
-8.7313708e-03,4.40000e-01,
-8.7293712e-03,4.40000e-01,
-8.7273717e-03,4.40000e-01,
-8.7253721e-03,4.60000e-01,
-8.7233726e-03,4.40000e-01,
-8.7213730e-03,4.60000e-01,
-8.7193735e-03,4.40000e-01,
-8.7173739e-03,4.40000e-01,
-8.7153744e-03,4.40000e-01,
-8.7133748e-03,4.40000e-01,
-8.7113753e-03,4.60000e-01,
-8.7093757e-03,4.40000e-01,
-8.7073762e-03,4.40000e-01,
-8.7053766e-03,4.40000e-01,
-8.7033771e-03,4.40000e-01,
-8.7013775e-03,4.40000e-01,
-8.6993780e-03,4.40000e-01,
-8.6973784e-03,4.40000e-01,
-8.6953789e-03,4.40000e-01,
-8.6933794e-03,4.40000e-01,
-8.6913798e-03,4.60000e-01,
-8.6893803e-03,4.40000e-01,
-8.6873807e-03,4.40000e-01,
-8.6853812e-03,4.60000e-01,
-8.6833816e-03,4.40000e-01,
-8.6813821e-03,4.60000e-01,
-8.6793825e-03,4.40000e-01,
-8.6773830e-03,4.60000e-01,
-8.6753834e-03,4.60000e-01,
-8.6733839e-03,4.60000e-01,
-8.6713843e-03,4.40000e-01,
-8.6693848e-03,4.40000e-01,
-8.6673852e-03,4.40000e-01,
-8.6653857e-03,4.40000e-01,
-8.6633861e-03,4.40000e-01,
-8.6613866e-03,4.60000e-01,
-8.6593870e-03,4.40000e-01,
-8.6573875e-03,4.40000e-01,
-8.6553879e-03,4.40000e-01,
-8.6533884e-03,4.40000e-01,
-8.6513888e-03,4.60000e-01,
-8.6493893e-03,4.60000e-01,
-8.6473897e-03,4.60000e-01,
-8.6453902e-03,4.40000e-01,
-8.6433906e-03,4.60000e-01,
-8.6413911e-03,4.40000e-01,
-8.6393915e-03,4.60000e-01,
-8.6373920e-03,4.40000e-01,
-8.6353924e-03,4.60000e-01,
-8.6333929e-03,4.40000e-01,
-8.6313933e-03,4.40000e-01,
-8.6293938e-03,4.40000e-01,
-8.6273942e-03,4.40000e-01,
-8.6253947e-03,4.60000e-01,
-8.6233951e-03,4.40000e-01,
-8.6213956e-03,4.60000e-01,
-8.6193960e-03,4.40000e-01,
-8.6173965e-03,4.60000e-01,
-8.6153969e-03,4.40000e-01,
-8.6133974e-03,4.60000e-01,
-8.6113978e-03,4.60000e-01,
-8.6093983e-03,4.40000e-01,
-8.6073987e-03,4.40000e-01,
-8.6053992e-03,4.40000e-01,
-8.6033996e-03,4.40000e-01,
-8.6014001e-03,4.40000e-01,
-8.5994005e-03,4.40000e-01,
-8.5974010e-03,4.40000e-01,
-8.5954014e-03,4.40000e-01,
-8.5934019e-03,4.40000e-01,
